Disease,Disease Code,State,Year,Gender,Age,Age Code,STD Cases,Population,Rate per 100K
Primary and Secondary Syphilis,310,Mississippi,2005,Male,20-24 years,20-24,5,117168,4.27
Primary and Secondary Syphilis,310,Mississippi,2005,Male,25-29 years,25-29,7,104918,6.67
Primary and Secondary Syphilis,310,Mississippi,2005,Male,30-34 years,30-34,8,91627,8.73
Primary and Secondary Syphilis,310,Mississippi,2005,Male,35-39 years,35-39,6,92249,6.5
Primary and Secondary Syphilis,310,Mississippi,2005,Male,40+ years,40+,7,585972,1.19
Primary and Secondary Syphilis,310,Mississippi,2006,Male,15-19 years,15-19,10,112574,8.88
Primary and Secondary Syphilis,310,Mississippi,2006,Male,20-24 years,20-24,12,111249,10.79
Primary and Secondary Syphilis,310,Mississippi,2006,Male,25-29 years,25-29,11,99764,11.03
Primary and Secondary Syphilis,310,Mississippi,2006,Male,30-34 years,30-34,4,87933,4.55
Primary and Secondary Syphilis,310,Mississippi,2006,Male,35-39 years,35-39,3,90928,3.3
Primary and Secondary Syphilis,310,Mississippi,2006,Male,40+ years,40+,10,587813,1.7
Primary and Secondary Syphilis,310,Mississippi,2007,Male,15-19 years,15-19,9,112916,7.97
Primary and Secondary Syphilis,310,Mississippi,2007,Male,20-24 years,20-24,31,110376,28.09
Primary and Secondary Syphilis,310,Mississippi,2007,Male,25-29 years,25-29,16,101517,15.76
Primary and Secondary Syphilis,310,Mississippi,2007,Male,30-34 years,30-34,14,86463,16.19
Primary and Secondary Syphilis,310,Mississippi,2007,Male,35-39 years,35-39,7,90910,7.7
Primary and Secondary Syphilis,310,Mississippi,2007,Male,40+ years,40+,20,586618,3.41
Primary and Secondary Syphilis,310,Mississippi,2007,Male,Unknown,99,1,,
Primary and Secondary Syphilis,310,Mississippi,2008,Male,0-14 years,0-14,2,324602,0.62
Primary and Secondary Syphilis,310,Mississippi,2008,Male,15-19 years,15-19,10,114386,8.74
Primary and Secondary Syphilis,310,Mississippi,2008,Male,20-24 years,20-24,26,109943,23.65
Primary and Secondary Syphilis,310,Mississippi,2008,Male,25-29 years,25-29,19,102788,18.48
Primary and Secondary Syphilis,310,Mississippi,2008,Male,30-34 years,30-34,14,87788,15.95
Primary and Secondary Syphilis,310,Mississippi,2008,Male,35-39 years,35-39,13,91164,14.26
Primary and Secondary Syphilis,310,Mississippi,2008,Male,40+ years,40+,34,593170,5.73
Primary and Secondary Syphilis,310,Mississippi,2009,Male,15-19 years,15-19,15,113525,13.21
Primary and Secondary Syphilis,310,Mississippi,2009,Male,20-24 years,20-24,44,114343,38.48
Primary and Secondary Syphilis,310,Mississippi,2009,Male,25-29 years,25-29,34,105291,32.29
Primary and Secondary Syphilis,310,Mississippi,2009,Male,30-34 years,30-34,18,89199,20.18
Primary and Secondary Syphilis,310,Mississippi,2009,Male,35-39 years,35-39,13,89155,14.58
Primary and Secondary Syphilis,310,Mississippi,2009,Male,40+ years,40+,40,593240,6.74
Primary and Secondary Syphilis,310,Mississippi,2010,Male,15-19 years,15-19,8,114145,7.01
Primary and Secondary Syphilis,310,Mississippi,2010,Male,20-24 years,20-24,54,105433,51.22
Primary and Secondary Syphilis,310,Mississippi,2010,Male,25-29 years,25-29,41,98610,41.58
Primary and Secondary Syphilis,310,Mississippi,2010,Male,30-34 years,30-34,15,92461,16.22
Primary and Secondary Syphilis,310,Mississippi,2010,Male,35-39 years,35-39,12,91364,13.13
Primary and Secondary Syphilis,310,Mississippi,2010,Male,40+ years,40+,29,620114,4.68
Primary and Secondary Syphilis,310,Mississippi,2011,Male,15-19 years,15-19,7,110900,6.31
Primary and Secondary Syphilis,310,Mississippi,2011,Male,20-24 years,20-24,47,109367,42.97
Primary and Secondary Syphilis,310,Mississippi,2011,Male,25-29 years,25-29,30,97036,30.92
Primary and Secondary Syphilis,310,Mississippi,2011,Male,30-34 years,30-34,18,94892,18.97
Primary and Secondary Syphilis,310,Mississippi,2011,Male,35-39 years,35-39,11,88379,12.45
Primary and Secondary Syphilis,310,Mississippi,2011,Male,40+ years,40+,33,627102,5.26
Primary and Secondary Syphilis,310,Mississippi,2012,Male,15-19 years,15-19,10,108000,9.26
Primary and Secondary Syphilis,310,Mississippi,2012,Male,20-24 years,20-24,38,112035,33.92
Primary and Secondary Syphilis,310,Mississippi,2012,Male,25-29 years,25-29,22,95517,23.03
Primary and Secondary Syphilis,310,Mississippi,2012,Male,30-34 years,30-34,10,95908,10.43
Primary and Secondary Syphilis,310,Mississippi,2012,Male,35-39 years,35-39,8,87794,9.11
Primary and Secondary Syphilis,310,Mississippi,2012,Male,40+ years,40+,27,632443,4.27
Primary and Secondary Syphilis,310,Mississippi,2012,Male,Unknown,99,1,,
Primary and Secondary Syphilis,310,Mississippi,2013,Male,15-19 years,15-19,3,106111,2.83
Primary and Secondary Syphilis,310,Mississippi,2013,Male,20-24 years,20-24,22,115730,19.01
Primary and Secondary Syphilis,310,Mississippi,2013,Male,25-29 years,25-29,11,95907,11.47
Primary and Secondary Syphilis,310,Mississippi,2013,Male,30-34 years,30-34,10,96807,10.33
Primary and Secondary Syphilis,310,Mississippi,2013,Male,35-39 years,35-39,2,87982,2.27
Primary and Secondary Syphilis,310,Mississippi,2013,Male,40+ years,40+,11,637654,1.73
Primary and Secondary Syphilis,310,Mississippi,2014,Male,15-19 years,15-19,20,106111,18.85
Primary and Secondary Syphilis,310,Mississippi,2014,Male,20-24 years,20-24,64,115730,55.3
Primary and Secondary Syphilis,310,Mississippi,2014,Male,25-29 years,25-29,40,95907,41.71
Primary and Secondary Syphilis,310,Mississippi,2014,Male,30-34 years,30-34,17,96807,17.56
Primary and Secondary Syphilis,310,Mississippi,2014,Male,35-39 years,35-39,12,87982,13.64
Primary and Secondary Syphilis,310,Mississippi,2014,Male,40+ years,40+,19,637654,2.98
Primary and Secondary Syphilis,310,Missouri,1996,Male,15-19 years,15-19,8,201603,3.97
Primary and Secondary Syphilis,310,Missouri,1996,Male,20-24 years,20-24,22,174753,12.59
Primary and Secondary Syphilis,310,Missouri,1996,Male,25-29 years,25-29,18,182989,9.84
Primary and Secondary Syphilis,310,Missouri,1996,Male,30-34 years,30-34,13,208497,6.24
Primary and Secondary Syphilis,310,Missouri,1996,Male,35-39 years,35-39,19,223643,8.5
Primary and Secondary Syphilis,310,Missouri,1996,Male,40+ years,40+,38,1042778,3.64
Primary and Secondary Syphilis,310,Missouri,1997,Male,15-19 years,15-19,1,206485,0.48
Primary and Secondary Syphilis,310,Missouri,1997,Male,20-24 years,20-24,12,174652,6.87
Primary and Secondary Syphilis,310,Missouri,1997,Male,25-29 years,25-29,8,184022,4.35
Primary and Secondary Syphilis,310,Missouri,1997,Male,30-34 years,30-34,9,200678,4.48
Primary and Secondary Syphilis,310,Missouri,1997,Male,35-39 years,35-39,6,224763,2.67
Primary and Secondary Syphilis,310,Missouri,1997,Male,40+ years,40+,19,1066971,1.78
Primary and Secondary Syphilis,310,Missouri,1998,Male,0-14 years,0-14,2,604341,0.33
Primary and Secondary Syphilis,310,Missouri,1998,Male,15-19 years,15-19,5,210208,2.38
Primary and Secondary Syphilis,310,Missouri,1998,Male,20-24 years,20-24,10,176569,5.66
Primary and Secondary Syphilis,310,Missouri,1998,Male,25-29 years,25-29,13,182852,7.11
Primary and Secondary Syphilis,310,Missouri,1998,Male,30-34 years,30-34,4,192703,2.08
Primary and Secondary Syphilis,310,Missouri,1998,Male,35-39 years,35-39,10,223762,4.47
Primary and Secondary Syphilis,310,Missouri,1998,Male,40+ years,40+,15,1088710,1.38
Primary and Secondary Syphilis,310,Missouri,1999,Male,15-19 years,15-19,8,211004,3.79
Primary and Secondary Syphilis,310,Missouri,1999,Male,20-24 years,20-24,11,181080,6.07
Primary and Secondary Syphilis,310,Missouri,1999,Male,25-29 years,25-29,1,181569,0.55
Primary and Secondary Syphilis,310,Missouri,1999,Male,30-34 years,30-34,4,188090,2.13
Primary and Secondary Syphilis,310,Missouri,1999,Male,35-39 years,35-39,9,222669,4.04
Primary and Secondary Syphilis,310,Missouri,1999,Male,40+ years,40+,14,1112628,1.26
Primary and Secondary Syphilis,310,Missouri,2000,Male,15-19 years,15-19,1,210264,0.48
Primary and Secondary Syphilis,310,Missouri,2000,Male,20-24 years,20-24,4,187802,2.13
Primary and Secondary Syphilis,310,Missouri,2000,Male,25-29 years,25-29,1,179959,0.56
Primary and Secondary Syphilis,310,Missouri,2000,Male,30-34 years,30-34,3,189134,1.59
Primary and Secondary Syphilis,310,Missouri,2000,Male,35-39 years,35-39,5,219469,2.28
Primary and Secondary Syphilis,310,Missouri,2000,Male,40+ years,40+,4,1142399,0.35
Primary and Secondary Syphilis,310,Missouri,2001,Male,15-19 years,15-19,1,211104,0.47
Primary and Secondary Syphilis,310,Missouri,2001,Male,20-24 years,20-24,3,194833,1.54
Primary and Secondary Syphilis,310,Missouri,2001,Male,25-29 years,25-29,3,176550,1.7
Primary and Secondary Syphilis,310,Missouri,2001,Male,30-34 years,30-34,3,190770,1.57
Primary and Secondary Syphilis,310,Missouri,2001,Male,35-39 years,35-39,2,213263,0.94
Primary and Secondary Syphilis,310,Missouri,2001,Male,40+ years,40+,6,1162480,0.52
Primary and Secondary Syphilis,310,Missouri,2002,Male,20-24 years,20-24,4,201795,1.98
Primary and Secondary Syphilis,310,Missouri,2002,Male,25-29 years,25-29,3,176489,1.7
Primary and Secondary Syphilis,310,Missouri,2002,Male,30-34 years,30-34,5,192921,2.59
Primary and Secondary Syphilis,310,Missouri,2002,Male,35-39 years,35-39,5,206420,2.42
Primary and Secondary Syphilis,310,Missouri,2002,Male,40+ years,40+,7,1183796,0.59
Primary and Secondary Syphilis,310,Missouri,2003,Male,15-19 years,15-19,1,211807,0.47
Primary and Secondary Syphilis,310,Missouri,2003,Male,20-24 years,20-24,6,208171,2.88
Primary and Secondary Syphilis,310,Missouri,2003,Male,25-29 years,25-29,4,178775,2.24
Primary and Secondary Syphilis,310,Missouri,2003,Male,30-34 years,30-34,6,189628,3.16
Primary and Secondary Syphilis,310,Missouri,2003,Male,35-39 years,35-39,4,197378,2.03
Primary and Secondary Syphilis,310,Missouri,2003,Male,40+ years,40+,26,1202721,2.16
Primary and Secondary Syphilis,310,Missouri,2004,Male,15-19 years,15-19,3,212370,1.41
Primary and Secondary Syphilis,310,Missouri,2004,Male,20-24 years,20-24,7,213564,3.28
Primary and Secondary Syphilis,310,Missouri,2004,Male,25-29 years,25-29,11,186104,5.91
Primary and Secondary Syphilis,310,Missouri,2004,Male,30-34 years,30-34,22,189157,11.63
Primary and Secondary Syphilis,310,Missouri,2004,Male,35-39 years,35-39,12,193924,6.19
Primary and Secondary Syphilis,310,Missouri,2004,Male,40+ years,40+,27,1232663,2.19
Primary and Secondary Syphilis,310,Missouri,2005,Male,15-19 years,15-19,6,213361,2.81
Primary and Secondary Syphilis,310,Missouri,2005,Male,20-24 years,20-24,14,215428,6.5
Primary and Secondary Syphilis,310,Missouri,2005,Male,25-29 years,25-29,20,193449,10.34
Primary and Secondary Syphilis,310,Missouri,2005,Male,30-34 years,30-34,20,186000,10.75
Primary and Secondary Syphilis,310,Missouri,2005,Male,35-39 years,35-39,18,192968,9.33
Primary and Secondary Syphilis,310,Missouri,2005,Male,40+ years,40+,57,1256736,4.54
Primary and Secondary Syphilis,310,Missouri,2006,Male,15-19 years,15-19,17,211533,8.04
Primary and Secondary Syphilis,310,Missouri,2006,Male,20-24 years,20-24,25,210101,11.9
Primary and Secondary Syphilis,310,Missouri,2006,Male,25-29 years,25-29,25,204191,12.24
Primary and Secondary Syphilis,310,Missouri,2006,Male,30-34 years,30-34,18,179215,10.04
Primary and Secondary Syphilis,310,Missouri,2006,Male,35-39 years,35-39,17,193109,8.8
Primary and Secondary Syphilis,310,Missouri,2006,Male,40+ years,40+,47,1262457,3.72
Primary and Secondary Syphilis,310,Missouri,2007,Male,0-14 years,0-14,2,597573,0.33
Primary and Secondary Syphilis,310,Missouri,2007,Male,15-19 years,15-19,16,212101,7.54
Primary and Secondary Syphilis,310,Missouri,2007,Male,20-24 years,20-24,39,203660,19.15
Primary and Secondary Syphilis,310,Missouri,2007,Male,25-29 years,25-29,34,207935,16.35
Primary and Secondary Syphilis,310,Missouri,2007,Male,30-34 years,30-34,32,179594,17.82
Primary and Secondary Syphilis,310,Missouri,2007,Male,35-39 years,35-39,26,193173,13.46
Primary and Secondary Syphilis,310,Missouri,2007,Male,40+ years,40+,63,1276986,4.93
Primary and Secondary Syphilis,310,Missouri,2008,Male,0-14 years,0-14,1,597852,0.17
Primary and Secondary Syphilis,310,Missouri,2008,Male,15-19 years,15-19,9,211227,4.26
Primary and Secondary Syphilis,310,Missouri,2008,Male,20-24 years,20-24,30,202936,14.78
Primary and Secondary Syphilis,310,Missouri,2008,Male,25-29 years,25-29,48,209880,22.87
Primary and Secondary Syphilis,310,Missouri,2008,Male,30-34 years,30-34,25,181471,13.78
Primary and Secondary Syphilis,310,Missouri,2008,Male,35-39 years,35-39,27,192122,14.05
Primary and Secondary Syphilis,310,Missouri,2008,Male,40+ years,40+,55,1292419,4.26
Primary and Secondary Syphilis,310,Missouri,2009,Male,15-19 years,15-19,15,214121,7.01
Primary and Secondary Syphilis,310,Missouri,2009,Male,20-24 years,20-24,25,215088,11.62
Primary and Secondary Syphilis,310,Missouri,2009,Male,25-29 years,25-29,21,210371,9.98
Primary and Secondary Syphilis,310,Missouri,2009,Male,30-34 years,30-34,20,182955,10.93
Primary and Secondary Syphilis,310,Missouri,2009,Male,35-39 years,35-39,21,188846,11.12
Primary and Secondary Syphilis,310,Missouri,2009,Male,40+ years,40+,56,1310616,4.27
Primary and Secondary Syphilis,310,Missouri,2010,Male,15-19 years,15-19,10,216939,4.61
Primary and Secondary Syphilis,310,Missouri,2010,Male,20-24 years,20-24,37,207793,17.81
Primary and Secondary Syphilis,310,Missouri,2010,Male,25-29 years,25-29,21,201438,10.43
Primary and Secondary Syphilis,310,Missouri,2010,Male,30-34 years,30-34,18,186306,9.66
Primary and Secondary Syphilis,310,Missouri,2010,Male,35-39 years,35-39,16,183144,8.74
Primary and Secondary Syphilis,310,Missouri,2010,Male,40+ years,40+,47,1335525,3.52
Primary and Secondary Syphilis,310,Missouri,2011,Male,0-14 years,0-14,1,598090,0.17
Primary and Secondary Syphilis,310,Missouri,2011,Male,15-19 years,15-19,9,212356,4.24
Primary and Secondary Syphilis,310,Missouri,2011,Male,20-24 years,20-24,26,211028,12.32
Primary and Secondary Syphilis,310,Missouri,2011,Male,25-29 years,25-29,26,201833,12.88
Primary and Secondary Syphilis,310,Missouri,2011,Male,30-34 years,30-34,18,192147,9.37
Primary and Secondary Syphilis,310,Missouri,2011,Male,35-39 years,35-39,11,176073,6.25
Primary and Secondary Syphilis,310,Missouri,2011,Male,40+ years,40+,39,1352907,2.88
Primary and Secondary Syphilis,310,Missouri,2012,Male,15-19 years,15-19,6,207196,2.9
Primary and Secondary Syphilis,310,Missouri,2012,Male,20-24 years,20-24,43,215892,19.92
Primary and Secondary Syphilis,310,Missouri,2012,Male,25-29 years,25-29,23,200562,11.47
Primary and Secondary Syphilis,310,Missouri,2012,Male,30-34 years,30-34,18,194995,9.23
Primary and Secondary Syphilis,310,Missouri,2012,Male,35-39 years,35-39,12,174932,6.86
Primary and Secondary Syphilis,310,Missouri,2012,Male,40+ years,40+,43,1361631,3.16
Primary and Secondary Syphilis,310,Missouri,2013,Male,15-19 years,15-19,13,204558,6.36
Primary and Secondary Syphilis,310,Missouri,2013,Male,20-24 years,20-24,50,219196,22.81
Primary and Secondary Syphilis,310,Missouri,2013,Male,25-29 years,25-29,50,199456,25.07
Primary and Secondary Syphilis,310,Missouri,2013,Male,30-34 years,30-34,29,199102,14.57
Primary and Secondary Syphilis,310,Missouri,2013,Male,35-39 years,35-39,18,176826,10.18
Primary and Secondary Syphilis,310,Missouri,2013,Male,40+ years,40+,72,1370937,5.25
Primary and Secondary Syphilis,310,Missouri,2014,Male,15-19 years,15-19,8,204558,3.91
Primary and Secondary Syphilis,310,Missouri,2014,Male,20-24 years,20-24,53,219196,24.18
Primary and Secondary Syphilis,310,Missouri,2014,Male,25-29 years,25-29,48,199456,24.07
Primary and Secondary Syphilis,310,Missouri,2014,Male,30-34 years,30-34,61,199102,30.64
Primary and Secondary Syphilis,310,Missouri,2014,Male,35-39 years,35-39,45,176826,25.45
Primary and Secondary Syphilis,310,Missouri,2014,Male,40+ years,40+,103,1370937,7.51
Primary and Secondary Syphilis,310,Montana,2004,Male,20-24 years,20-24,1,36063,2.77
Primary and Secondary Syphilis,310,Montana,2004,Male,30-34 years,30-34,1,26389,3.79
Primary and Secondary Syphilis,310,Montana,2004,Male,40+ years,40+,1,221122,0.45
Primary and Secondary Syphilis,310,Montana,2005,Male,30-34 years,30-34,2,26426,7.57
Primary and Secondary Syphilis,310,Montana,2005,Male,35-39 years,35-39,1,27394,3.65
Primary and Secondary Syphilis,310,Montana,2005,Male,40+ years,40+,3,225859,1.33
Primary and Secondary Syphilis,310,Montana,2006,Male,25-29 years,25-29,1,31845,3.14
Primary and Secondary Syphilis,310,Montana,2007,Male,35-39 years,35-39,4,28086,14.24
Primary and Secondary Syphilis,310,Montana,2007,Male,40+ years,40+,2,228352,0.88
Primary and Secondary Syphilis,310,Montana,2008,Male,20-24 years,20-24,1,36860,2.71
Primary and Secondary Syphilis,310,Montana,2008,Male,25-29 years,25-29,1,34524,2.9
Primary and Secondary Syphilis,310,Montana,2008,Male,30-34 years,30-34,1,27245,3.67
Primary and Secondary Syphilis,310,Montana,2008,Male,35-39 years,35-39,1,28253,3.54
Primary and Secondary Syphilis,310,Montana,2008,Male,40+ years,40+,2,230835,0.87
Primary and Secondary Syphilis,310,Montana,2009,Male,20-24 years,20-24,1,39820,2.51
Primary and Secondary Syphilis,310,Montana,2009,Male,25-29 years,25-29,1,34341,2.91
Primary and Secondary Syphilis,310,Montana,2009,Male,30-34 years,30-34,1,27547,3.63
Primary and Secondary Syphilis,310,Montana,2009,Male,35-39 years,35-39,1,27887,3.59
Primary and Secondary Syphilis,310,Montana,2010,Male,20-24 years,20-24,1,34939,2.86
Primary and Secondary Syphilis,310,Montana,2010,Male,25-29 years,25-29,1,33135,3.02
Primary and Secondary Syphilis,310,Montana,2010,Male,40+ years,40+,1,240833,0.42
Primary and Secondary Syphilis,310,Montana,2011,Male,15-19 years,15-19,2,34847,5.74
Primary and Secondary Syphilis,310,Montana,2011,Male,20-24 years,20-24,1,35874,2.79
Primary and Secondary Syphilis,310,Montana,2011,Male,35-39 years,35-39,1,27838,3.59
Primary and Secondary Syphilis,310,Montana,2011,Male,40+ years,40+,2,244218,0.82
Primary and Secondary Syphilis,310,Montana,2012,Male,20-24 years,20-24,2,37300,5.36
Primary and Secondary Syphilis,310,Montana,2013,Male,20-24 years,20-24,2,38600,5.18
Primary and Secondary Syphilis,310,Montana,2013,Male,35-39 years,35-39,1,29211,3.42
Primary and Secondary Syphilis,310,Montana,2013,Male,40+ years,40+,1,247795,0.4
Primary and Secondary Syphilis,310,Montana,2014,Male,15-19 years,15-19,2,33630,5.95
Primary and Secondary Syphilis,310,Montana,2014,Male,25-29 years,25-29,1,32233,3.1
Primary and Secondary Syphilis,310,Montana,2014,Male,30-34 years,30-34,1,33168,3.01
Primary and Secondary Syphilis,310,Montana,2014,Male,40+ years,40+,2,247795,0.81
Primary and Secondary Syphilis,310,Nebraska,1996,Male,15-19 years,15-19,1,65768,1.52
Primary and Secondary Syphilis,310,Nebraska,1996,Male,40+ years,40+,1,321966,0.31
Primary and Secondary Syphilis,310,Nebraska,1997,Male,15-19 years,15-19,1,67616,1.48
Primary and Secondary Syphilis,310,Nebraska,1997,Male,30-34 years,30-34,1,60566,1.65
Primary and Secondary Syphilis,310,Nebraska,1997,Male,40+ years,40+,1,328399,0.3
